ID,Confirmed,Deaths
0,239,256
1,239,256
2,239,256
3,239,256
4,239,256
5,239,256
6,239,256
7,239,256
8,239,256
9,239,256
10,239,256
11,239,256
12,239,256
13,239,256
14,239,256
15,239,256
16,239,256
17,239,256
18,239,256
19,239,256
20,239,256
21,239,256
22,239,256
23,239,256
24,239,256
25,239,256
26,239,256
27,239,256
28,239,256
29,239,256
30,239,256
31,239,256
32,239,256
33,239,256
34,239,256
35,239,256
36,239,256
37,239,256
38,239,256
39,239,256
40,239,256
41,239,256
42,239,256
43,239,256
44,239,256
45,239,256
46,239,256
47,239,256
48,239,256
49,239,256
50,478,512
51,478,512
52,478,512
53,478,512
54,478,512
55,478,512
56,478,512
57,478,512
58,478,512
59,478,512
60,478,512
61,478,512
62,478,512
63,478,512
64,478,512
65,478,512
66,478,512
67,478,512
68,478,512
69,478,512
70,478,512
71,478,512
72,478,512
73,478,512
74,478,512
75,478,512
76,478,512
77,478,512
78,478,512
79,478,512
80,478,512
81,478,512
82,478,512
83,478,512
84,478,512
85,478,512
86,478,512
87,478,512
88,478,512
89,478,512
90,478,512
91,478,512
92,478,512
93,478,512
94,478,512
95,478,512
96,478,512
97,478,512
98,478,512
99,478,512
100,718,768
101,718,768
102,718,768
103,718,768
104,718,768
105,718,768
106,718,768
107,718,768
108,718,768
109,718,768
110,718,768
111,718,768
112,718,768
113,718,768
114,718,768
115,718,768
116,718,768
117,718,768
118,718,768
119,718,768
120,718,768
121,718,768
122,718,768
123,718,768
124,718,768
125,718,768
126,718,768
127,718,768
128,718,768
129,718,768
130,718,768
131,718,768
132,718,768
133,718,768
134,718,768
135,718,768
136,718,768
137,718,768
138,718,768
139,718,768
140,718,768
141,718,768
142,718,768
143,718,768
144,718,768
145,718,768
146,718,768
147,718,768
148,718,768
149,718,768
150,957,1024
151,957,1024
152,957,1024
153,957,1024
154,957,1024
155,957,1024
156,957,1024
157,957,1024
158,957,1024
159,957,1024
160,957,1024
161,957,1024
162,957,1024
163,957,1024
164,957,1024
165,957,1024
166,957,1024
167,957,1024
168,957,1024
169,957,1024
170,957,1024
171,957,1024
172,957,1024
173,957,1024
174,957,1024
175,957,1024
176,957,1024
177,957,1024
178,957,1024
179,957,1024
180,957,1024
181,957,1024
182,957,1024
183,957,1024
184,957,1024
185,957,1024
186,957,1024
187,957,1024
188,957,1024
189,957,1024
190,957,1024
191,957,1024
192,957,1024
193,957,1024
194,957,1024
195,957,1024
196,957,1024
197,957,1024
198,957,1024
199,957,1024
200,1197,1280
201,1197,1280
202,1197,1280
203,1197,1280
204,1197,1280
205,1197,1280
206,1197,1280
207,1197,1280
208,1197,1280
209,1197,1280
210,1197,1280
211,1197,1280
212,1197,1280
213,1197,1280
214,1197,1280
215,1197,1280
216,1197,1280
217,1197,1280
218,1197,1280
219,1197,1280
220,1197,1280
221,1197,1280
222,1197,1280
223,1197,1280
224,1197,1280
225,1197,1280
226,1197,1280
227,1197,1280
228,1197,1280
229,1197,1280
230,1197,1280
231,1197,1280
232,1197,1280
233,1197,1280
234,1197,1280
235,1197,1280
236,1197,1280
237,1197,1280
238,1197,1280
239,1197,1280
240,1197,1280
241,1197,1280
242,1197,1280
243,1197,1280
244,1197,1280
245,1197,1280
246,1197,1280
247,1197,1280
248,1197,1280
249,1197,1280
250,1436,1536
251,1436,1536
252,1436,1536
253,1436,1536
254,1436,1536
255,1436,1536
256,1436,1536
257,1436,1536
258,1436,1536
259,1436,1536
260,1436,1536
261,1436,1536
262,1436,1536
263,1436,1536
264,1436,1536
265,1436,1536
266,1436,1536
267,1436,1536
268,1436,1536
269,1436,1536
270,1436,1536
271,1436,1536
272,1436,1536
273,1436,1536
274,1436,1536
275,1436,1536
276,1436,1536
277,1436,1536
278,1436,1536
279,1436,1536
280,1436,1536
281,1436,1536
282,1436,1536
283,1436,1536
284,1436,1536
285,1436,1536
286,1436,1536
287,1436,1536
288,1436,1536
289,1436,1536
290,1436,1536
291,1436,1536
292,1436,1536
293,1436,1536
294,1436,1536
295,1436,1536
296,1436,1536
297,1436,1536
298,1436,1536
299,1436,1536
300,1675,1793
301,1675,1793
302,1675,1793
303,1675,1793
304,1675,1793
305,1675,1793
306,1675,1793
307,1675,1793
308,1675,1793
309,1675,1793
310,1675,1793
311,1675,1793
312,1675,1793
313,1675,1793
314,1675,1793
315,1675,1793
316,1675,1793
317,1675,1793
318,1675,1793
319,1675,1793
320,1675,1793
321,1675,1793
322,1675,1793
323,1675,1793
324,1675,1793
325,1675,1793
326,1675,1793
327,1675,1793
328,1675,1793
329,1675,1793
330,1675,1793
331,1675,1793
332,1675,1793
333,1675,1793
334,1675,1793
335,1675,1793
336,1675,1793
337,1675,1793
338,1675,1793
339,1675,1793
340,1675,1793
341,1675,1793
342,1675,1793
343,1675,1793
344,1675,1793
345,1675,1793
346,1675,1793
347,1675,1793
348,1675,1793
349,1675,1793
350,1915,2049
351,1915,2049
352,1915,2049
353,1915,2049
354,1915,2049
355,1915,2049
356,1915,2049
357,1915,2049
358,1915,2049
359,1915,2049
360,1915,2049
361,1915,2049
362,1915,2049
363,1915,2049
364,1915,2049
365,1915,2049
366,1915,2049
367,1915,2049
368,1915,2049
369,1915,2049
370,1915,2049
371,1915,2049
372,1915,2049
373,1915,2049
374,1915,2049
375,1915,2049
376,1915,2049
377,1915,2049
378,1915,2049
379,1915,2049
380,1915,2049
381,1915,2049
382,1915,2049
383,1915,2049
384,1915,2049
385,1915,2049
386,1915,2049
387,1915,2049
388,1915,2049
389,1915,2049
390,1915,2049
391,1915,2049
392,1915,2049
393,1915,2049
394,1915,2049
395,1915,2049
396,1915,2049
397,1915,2049
398,1915,2049
399,1915,2049
400,2154,2305
401,2154,2305
402,2154,2305
403,2154,2305
404,2154,2305
405,2154,2305
406,2154,2305
407,2154,2305
408,2154,2305
409,2154,2305
410,2154,2305
411,2154,2305
412,2154,2305
413,2154,2305
414,2154,2305
415,2154,2305
416,2154,2305
417,2154,2305
418,2154,2305
419,2154,2305
420,2154,2305
421,2154,2305
422,2154,2305
423,2154,2305
424,2154,2305
425,2154,2305
426,2154,2305
427,2154,2305
428,2154,2305
429,2154,2305
430,2154,2305
431,2154,2305
432,2154,2305
433,2154,2305
434,2154,2305
435,2154,2305
436,2154,2305
437,2154,2305
438,2154,2305
439,2154,2305
440,2154,2305
441,2154,2305
442,2154,2305
443,2154,2305
444,2154,2305
445,2154,2305
446,2154,2305
447,2154,2305
448,2154,2305
449,2154,2305
450,2394,2561
451,2394,2561
452,2394,2561
453,2394,2561
454,2394,2561
455,2394,2561
456,2394,2561
457,2394,2561
458,2394,2561
459,2394,2561
460,2394,2561
461,2394,2561
462,2394,2561
463,2394,2561
464,2394,2561
465,2394,2561
466,2394,2561
467,2394,2561
468,2394,2561
469,2394,2561
470,2394,2561
471,2394,2561
472,2394,2561
473,2394,2561
474,2394,2561
475,2394,2561
476,2394,2561
477,2394,2561
478,2394,2561
479,2394,2561
480,2394,2561
481,2394,2561
482,2394,2561
483,2394,2561
484,2394,2561
485,2394,2561
486,2394,2561
487,2394,2561
488,2394,2561
489,2394,2561
490,2394,2561
491,2394,2561
492,2394,2561
493,2394,2561
494,2394,2561
495,2394,2561
496,2394,2561
497,2394,2561
498,2394,2561
499,2394,2561
500,2633,2817
501,2633,2817
502,2633,2817
503,2633,2817
504,2633,2817
505,2633,2817
506,2633,2817
507,2633,2817
508,2633,2817
509,2633,2817
510,2633,2817
511,2633,2817
512,2633,2817
513,2633,2817
514,2633,2817
515,2633,2817
516,2633,2817
517,2633,2817
518,2633,2817
519,2633,2817
520,2633,2817
521,2633,2817
522,2633,2817
523,2633,2817
524,2633,2817
525,2633,2817
526,2633,2817
527,2633,2817
528,2633,2817
529,2633,2817
530,2633,2817
531,2633,2817
532,2633,2817
533,2633,2817
534,2633,2817
535,2633,2817
536,2633,2817
537,2633,2817
538,2633,2817
539,2633,2817
540,2633,2817
541,2633,2817
542,2633,2817
543,2633,2817
544,2633,2817
